Rating,Title,Date,Verified Purchase,Body,Helpful Votes
1,"DO NOT BUY
  
",10.Nov.19,No,DO NOT BUY unless you are committed to spending money on a monthly music subscription service for the rest of your life. For some reason Sonos has decided it is not enough to spend hundreds or thousand of dollars on speakers to outfit your home. Now you can no longer play music that you have purchased from your phone. They have sold out to the subscription music services so now in order to play music on your very expensive speakers you also have to subscribe to a monthly music service!!,3
1,"JUNK - Not Worth the Hassle if you use Apple products.
  
",14.Nov.19,No,DO NOT BUY IF YOU USE APPLE PRODUCTS. I spent 2 hours on the phone with the off-shore call center.  NO LUCK. The Sonos software is so poorly written that doing a successful install is more luck than anything. So sad. I am junking my two units.,1
2,"Get what you paid for
  
",16.Nov.19,Yes,Microphone capabilities not working,1
5,"Love these
  
",28.Nov.19,Yes,Had to buy more,0
1,"Awful can only be used with a limited amount of music streaming sites.
  
",2.Dec.19,No,User interface with this product is awful. Cannot even get this to play from my phone or laptop. Cannot just use direct volume from either device. Terrible design,0
4,"Can_ add Sonos One to google speaker group was no good for me.
  
",3.Dec.19,Yes,Bought two Sonos One gen 2 to replace google home minis as the Sonos have much better sound quality. Unfortunately even though they are sold as google smart speaker ready the reality is that not all google assistant features are available. To me the most important feature that_ unavailable is the ability to add the Sonos One to a google speaker group. This can_ be done at the moment so I had to return the product.,0
2,"Good sound, horrible connection
  
",4.Dec.19,No,Great sound but the setup is horrible. If you ever move them or change wireless settings good luck ever trying to reconnect them. I_l be selling these and getting the Apple pods or the Bose. The sound doesn_ make up for the headache.,0
1,"Over. Rated.
  
",5.Dec.19,No,"Slow to respond and prone to errors; it's sensitive to network settings, interference from security protocols. My work has about 6 units; all work horribly.",0
1,"Couldn't Place Order, Alexa stops after 24hrs, Plex Limitations, Privacy Policy, forced updates
  
",6.Dec.19,No,"I purchased two of these before thanksgiving weekend. Then when they went on sale for $150, I tried to buy some more. I was able to add them to my cart, but kept getting an error while finalizing the purchase.  Very frustrating as now the price is more. - This is on amazon.Setup was fairly easy (I've set these up many times for others and never had any issues), however I was unable to login into my existing sonos account at first and tried a password reset. The password reset email came and it asked me to sign in. LOL, thanks sonos.  I had to write tech support via their submit request page. They then replied with ""what's your email address""  WELL, the same one that I you required me to type into the email field and the same on that I clearly wrote in the body of of the support request. Took about a day to actually get back into my account. Not too bad, but sad for a simple password reset.Disappointed that the sonos device / account setup requires so much personal information. These are SPEAKERS and sonos should not force users to even register them.  I don't have to do that with any Bluetooth speaker, computer, laptop, etc. . I don't care that they don't or won't sell the data.  Data gets hacked from companies all the time. Do we need a reminder: Home Depot, Target, Equifax, Yahoo, Marriott, Chase Bank, eBay.  How is sonos protecting our data?  Do they treat it like target treated their data, or do they treat it like target should have treated their data. - Not sure if their data protection is documented / disclosed but if not, it would be nice to hear.  Seems like far to often we hear about large companies (after their big data breaches) that they failed to protect customer data in a big glaring way that even surprises me, and I'm not a data security expert in any way.As for the productPros:Looks NiceDecent SoundMusic keeps playing after you leave the room / house (whereas Bluetooth would disconnect).Cons:iPhone Music App:  Paying music from the iPhone music app was disabled about 6 month ago.  This is a no brainier feature.  Half the phones out there are iPhones.  Many people have music on their phones in the ""Music"" app.  This was a working feature for years. Unfortunately it was removed and i didn't know until after i spent the money.Alexa Voice Assistant:  Alexa simply will not stay connected. It works for the day it's setup, then when I try it again it says ""sorry, I'm having trouble understanding right now, please try a little later"".  I go through the whole disconnect and setup instructions and it works but just for a day or so.  Because these speakers can play music from multiples sources, being able to always tap pause on your phone isn't an option. And when receiving a phone call, music keeps playing (which can be nice), but if you want to pause it before a phone call Alexa is nice and can do that in split second WHEN ALEXA WORKS. But since Alexa keeps disconnecting, then it makes it impossible to use.  I never had this issue with any other Alexa devices.  A simple Bluetooth speaker works better as it will always pause when on the phone.Line In: These devices don't have a line in jack. They should. The Play5 has a line in and allows for playing and grouping speakers.Forced Software / Firmware Updates: I have set up many sonos systems over the years for others and am frustrated at the forced updates that these require when opening the app. Sometimes they break the system and you have to set them up again.  If the speakers worked yesterday without the update, then they should work today without the update.  I'm certainly not against updates to products, but Sonos needs to stop forcing them on us when we open the app.PLEX PLEX PLEX:Plex is amazing and it's accessible via sonos but you can't sort / filter by genre. This is so frustrating as I would like to simply play my Christmas music on random but that's not possible.  I tried making a playlist which was super slow to load on the sonos app, then once it was visible, it was just a simple list of a few thousand songs. This does allow for random and play all, but if I setup a ""Alternative Rock"" playlist then once again it's just a huge LONG list of songs, no way to easily get to an artist or album. So there really is no practical way to filter by genre. It's either by Artist, Album, or Song. There is a shuffle all that would allow for Christmas music in july or audio book chapters at random - Thanks Plex and Sonos (not sure who is at fault but this needs to be fixed).Apple iTunesSetting up home sharing made me realize that sonos has limits to the number of songs it can see. - 65,000.  I have a little over 65,000 (All .MP3's) but there were far less than 65,000 that imported.  Home sharing was also very slow at loading within the sonos app.  Took several minutes, crashed the app several times (iPhone X). Not at all acceptable.I have been wanting to buy these for myself for a few years now. Unfortunately I plan on returning these.  Looks like the Apple Home Pod Speakers will resolve this. Sad, but at least i'll be able to actually control and play the music I want to listen to. After all, these are speakers.",0
5,"GREAT sound
  
",6.Dec.19,Yes,Space saver but not small in sound.  Love this speaker.  I have a small space so I only ordered one speaker.  Suggest more if your room/space is larger.,0
2,"They need to work on customer experience
  
",8.Dec.19,No,"Average sound, not worth the price individually, even more so too expensive to set up a whole house system. Gimmicky set up to make you think sound is being optimized for the room space. Poor customer service for issues that crop up every so often, e.g. randomly not connecting to WiFi, not recognizing one of the speakers, etc. User interface needs to be updated. So many menus to get to the songs you want. Feeling cheated with their _pgrade offer to buy new speakers from them while they deactivate the old ones. No difference in sound.",0
5,"Perfect sound!
  
",10.Dec.19,Yes,I had been listening to music through my echo dot. It was just adequate. The voice controlled Sonos was a huge upgrade! I_ really pleased with the sound quality. I_e recommended this speaker to multiple people.,0
4,"Sounds great
  
",10.Dec.19,Yes,Sounds great. I don_ prefer the Voice Control aspect,0
5,"Amazing
  
",10.Dec.19,No,"The Sonos One is the speaker to get if you want an assistant, sound quality, and a great platform all in one! Bass is good. I'd get this over the Sonos One SL because the only difference is that the SL is not built-in with Amazon Alexa or Google Assistant.",0
5,"Excellent
  
",10.Dec.19,Yes,"These speakers are addictive. Once you have one, you_l want one in every room. Amazing quality, and spectacular interface as it pertains to syncing multiple speakers across your network with the very easy to use Sonos app.",0
5,"Great home 'smart' speakers with Alexa.
  
",12.Dec.19,Yes,"Easy to setup. Pretty good app. We have 2 of them, and there's fun options like linking them as a stereo pair or as a group of mono speakers. Good sound quality. Oh, and my kids love asking Alexa for "" a fart.""",0
5,"If you can afford them they are the best sound quality
  
",12.Dec.19,Yes,Pricey but great sound from a small box,0
5,"Voice enabled Rocks!
  
",13.Dec.19,Yes,Added this speaker to my existing 1st Gen Ones. Now I have voice command of all 3 after creating a group. Oh and it sounds awesome. Amazing how much bass this little thing can produce. Now I need to find another one at the $149 price tag!!!,0
5,"I love love love Sonos
  
",14.Dec.19,Yes,"I love Sonos I have then in every room of my house, they sound great and are very well built",0
1,"Alexa integration isn't fully baked
  
",14.Dec.19,No,"Software to integrate with Alexa is rubbish - expect to spend hours setting it up, registering, deregistering, factory resetting and starting from scratch if your system is more complex than a single speaker. The entire SE/UX team should be let go.",0
5,"Worth of money
  
",17.Dec.19,Yes,"Love our Sonos speakers. We bought two of them and sink them together so they play the same thing at the same time.  They were very easy to set up and the sound is great.  We use them every day. The sonos music app is really great too. It has every artist, some good play lists, and great stations.",0
1,"Doesn't not stay connected to WiFi aka is not usable w/o ethernet connection
  
",19.Dec.19,No,"1) The set up process is incredibly high maintenance. It is long, not user friendly and requires you to create an account, etc. It is not a simple ""connect to bluetooth"" experience.2) Once we set it up, the sound was great! It really did sound better than our other speakers. Unfortunately, we haven't been able to get it work since, so we are back to using our trusty $15 bluetooth speaker.It constantly disconnects from WiFi and the (very confusing) troubleshooting process directs you to hardwire the speaker to your WiFi router with an ethernet cable. (Who even has one of those?!)This device is a huge, huge headache. I wanted to love it! Spare yourself the frustration and get a speaker that actually works.",0
5,"Great sound, plays well with Alexa and great value
  
",20.Dec.19,Yes,This product is awesome.  Works very well with Alexa and the sound and bass are better than expected.  If you could add another sonos speaker for stereo it would be perfect. Maybe on next version.,0
5,"Alexia what day is it?
  
",23.Dec.19,Yes,Highest quality. Wonderful sound. Alexia can tell me what day it is! I unfortunately got black but had ordered white. Box said white. I was too excited to return &amp; wait for correct to ship. I am enjoying music all day!!!,0
1,"FOR MUSIC ONLY...NO VIDEO APPS WILL WORK WITH IT
  
",26.Dec.19,Yes,"I listened to it in a store and loved the quality of sound, ordered on Amazon, after hours of trying to have Netflix play on it I cant connect them, and I can't watch videos with it!! I bought it thinking it would be better to watch Netflix and YouTube on my phone or tablet with the better quality of sound than using the Echo Dot.  You can't watch videos with it! Only music. That's it. Absolutely NO versatility! No bluetooth to connect to your cell phone or tablet. I was told ""it uses wifi and had better quality of sound"", but if you can't connect video apps to your phone or tablet it's useless to me. Just music. Sending this crap back! Needs a warning label on it!!!! MUSIC ONLY SPEAKER.",0
5,"Great for whole home audio.
  
",27.Dec.19,Yes,Good sound. I have seven speakers around my house that I have linked and playing the same sound.,0
5,"Fantastic Sound!
  
",27.Dec.19,No,"The sound on these speakers are great! They were very easy to set up on your home network and the Truplay tuning is simple and straightforward. Would be nice to have the ability to use the full functionality of Google Assistant, but that may be more on Google restricting than the Sonos functionality. Using AirPlay to stream from your device and syncing up the music to all your Sonos apps is fantastic. There is no latency in the broadcast between speakers.",0
5,"Sounds great.
  
",28.Dec.19,Yes,I gave this as a gift to someone who was using a standard Alexa and it was a total game changer in terms of sound in the house.,0
5,"A nice edition to a home atmosphere
  
",28.Dec.19,No,"I recommend these devices to anyone who wants to play whole-home music through there house. These speakers are great sounding, and their features put it ahead of other speakers. It is a WiFi speaker, NOT a bluetooth speaker.You can add MANY different music streaming services to use with this speaker. You can control it from a phone app or a computer program. Tell it what music to play, or which service to use, and it will play it for you. You can set it up to play in your whole house using all or some of the speakers you select. Best part being is that each speaker sync's the music perfectly so as you move around the house all the speakers are playing the exact same moment of the song, none are behind or ahead of each other.",0
5,"Sonos Ones don_ disappoint
  
",29.Dec.19,Yes,"Compact yet powerful speakers.  Sound is crisp and comparable to larger, more expensive speakers.  Pair with a Sonos sound bar for excellent surround sound.",0
4,"Touch Screen Top Made Use impossible for my blind father
  
",29.Dec.19,Yes,"My parents have the Echo Dot and enjoy playing songs through it.  I'm sure the sound was great on this and that's why I chose to purchase as a gift for my parents.  My dad is blind and loves good music and appreciates a nice sounding system.  However, there were issues that made operation difficult  First of all, my parents don't have a smart phone, therefore, they found setup difficult or more complicated than they'd hoped.  It's not plug and play and even though Mom is computer savvy, it was a lot to get started.  Secondly, Dad is blind.  I didn't realize the controls on top were only touch.  There are no actual buttons to feel, only a smooth top with no way to tell where or what the controls are for a person that cannot see them.  Having to return.",0
3,"SONOS continues to blow it
  
",29.Dec.19,Yes,"You want these to work well so badly - but their Alexa integration is garbage, buggy and unreliable and I was sort of surprised at the sound quality not being what I expected. Its getting so that any Amazon device is just a better option, why have to use a totally separate app and service, and with limited voice control?",0
5,"Great Speakers for Wireless Music
  
",2.Jan.20,Yes,"I have several of these speakers all over the house now, and it's so nice to be able to control them from my phone, a tablet, or my computer. Enables everyone to play their own music from one music account.",0
1,"Waste of time and money.
  
",2.Jan.20,Yes,Worked on product for three days. Couldn_ get it to hook up with any home device. I finally gave up and returned. Doesn_ Bluetooth must download app and WiFi to use. Not worth money.,0
3,"Great sound but Alexa is limited
  
",3.Jan.20,Yes,"I bought this to replace an Echo Dot. I have been using the wake work ""Echo"" throughout my house for over a year now and have created customized audio responses to certain routines. Unfortunately this device only allows the use of ""Alexa"" as the wake word and does not support the use of customized audio responses and generates a long error message for any routine that uses them. After doing some digging it seems there are a number of other features it is also lacking. I was hoping to get two more of these but have decided to hold off. Hopefully a software update will fix this someday.",0
5,"Awesome purchase
  
",4.Jan.20,Yes,"Was looking for this speaker, held out for Cyber Monday when I found it at Amazon at the lowest price anywhere. This speaker was used to stereo-pair another Sonos One and I couldn't be happier sounds awesome, has all the Sonos playback features of course plus the Alexa and Google compatibility and again, found this atAmazon for the lowest price anywhere, what else can I say..",0
5,"Airplay and exceptional sound from a small device
  
",5.Jan.20,Yes,"Love this speaker. If you_e an iphone user and are looking for an AirPlay speaker and also like the convenience of Alexa, this is ur speaker. The sounds is deep and rich and sounds equally great Loud or quiet.",0
5,"Small size, BIG sound!
  
",5.Jan.20,Yes,"Truly a great speaker.  I love the compact size with the room filling sound.  I have the speaker in a 16 x 16 room just awesome sounded.  Great low range, wonderful highs, and beautiful mid range.  Better sounding than the Play One_.",0
5,"Amazing sound anywhere you want with ease,
  
",8.Jan.20,Yes,"Amazing sound, software app is so well done so nice to have quality sound in every room of the home the app the system inter grates together with alexia looking forward to getting the outdoor equipment for the pool and patios,",0
4,"The sound is amazing.
  
",8.Jan.20,No,"I love this little machine, it has officially replaced my whole home sound system.The sound quality is crisp and clear, the volume level is loud enough to hear everywhere without distortion.My only compliant is that I cannot figure out how to connect the smart assistance function. Online it looks so simple but I cannot see the same options that others see. I don_ blame the Sonos, I_ told it_ something to do with region locking because I have this device outside of the USA. Hopefully this I can solve soon.I would recommend this to anyone looking for high quality music.",0
1,"Connection is horrible
  
",8.Jan.20,Yes,"The sound is awesome when it decides to work. I never write reviews but felt the need to try to steer any one away from buying these speakers. It connects to your actual WiFi, NOT Bluetooth. For whatever reason that makes connecting these speakers extremely difficult. It never wants to work. Ever. Then if it does, it_ connected for a couple of minutes and then disconnects. There is nothing wrong with my WiFi. I run numerous things on my WiFi and everything connects fine. The connection to Sonos is an absolute nightmare. Do not buy these! Buy something else!",0
